CdM_X,CdM_Y,C7_X,C7_Y,CIAS_X,CIAS_Y,CIPS_X,CIPS_Y,JOELHO_X,JOELHO_Y,TORNOZELO_X,TORNOZELO_Y,CALCANHAR_X,CALCANHAR_Y,HALUX_X,HALUX_Y
0.4795,1.02091,0.6028823240000001,1.518647583,0.39378479,1.006267212,0.595636902,1.048187012,0.524243774,0.527750061,0.575697632,0.095387169,0.623867065,0.05138588,0.396173981,0.049765442
0.479476,1.02092,0.602876038,1.5186370850000002,0.393733002,1.006255249,0.5956214599999999,1.0481943360000001,0.5241944580000001,0.527734131,0.57570105,0.09538498699999999,0.623865356,0.051383625,0.396173248,0.049765984000000006
0.479452,1.02093,0.6028760989999999,1.518625854,0.393678345,1.006243347,0.595608032,1.048203125,0.524143372,0.527716553,0.5757064820000001,0.095382919,0.62386438,0.051381798000000006,0.396172821,0.049766434
0.479428,1.02093,0.6028819580000001,1.518614014,0.39362118500000004,1.006231689,0.59559668,1.048213623,0.5240917359999999,0.527698059,0.5757140500000001,0.095381088,0.62386438,0.051380585000000006,0.396172882,0.04976667
0.479406,1.02094,0.6028930659999999,1.518602295,0.393561951,1.0062202150000001,0.595587097,1.048225952,0.5240407709999999,0.5276788330000001,0.57572406,0.095379539,0.623865601,0.051380207,0.396173553,0.049766605
0.47938400000000003,1.02094,0.602908569,1.518590576,0.39350125100000005,1.0062093509999999,0.595579285,1.048240601,0.523991943,0.5276597900000001,0.575736389,0.095378311,0.62386853,0.05138084,0.396174957,0.04976614
0.479363,1.02094,0.6029277949999999,1.518578979,0.393439575,1.006199219,0.595572815,1.0482570800000002,0.523946777,0.527641113,0.575751038,0.095377419,0.623873047,0.051382633,0.396177277,0.049765217
0.479343,1.02095,0.602949951,1.5185679929999998,0.393377502,1.006190063,0.595567505,1.048275757,0.523906555,0.527623596,0.5757677609999999,0.095376816,0.623879578,0.051385693,0.39618038899999997,0.049763813
0.47932400000000003,1.02095,0.602974243,1.518557617,0.393315796,1.006182068,0.595562866,1.048296021,0.5238723750000001,0.527607544,0.575786011,0.09537645,0.623887756,0.051390045,0.396184357,0.049761936
0.479305,1.02095,0.602999695,1.518547852,0.39325494400000005,1.006175415,0.5955585330000001,1.0483176269999999,0.523845459,0.5275935060000001,0.575805298,0.095376198,0.623897705,0.051395618,0.396189056,0.049759621000000004
0.47928699999999996,1.02096,0.603025452,1.518538696,0.393195587,1.006170288,0.595553955,1.048340698,0.523826172,0.527581543,0.575825134,0.095375954,0.623909119,0.05140226,0.396194427,0.049756946999999996
0.479269,1.02096,0.6030507199999999,1.518530396,0.393138336,1.0061666870000001,0.595548584,1.048364136,0.523815063,0.527571777,0.5758447879999999,0.095375572,0.623921387,0.051409718,0.39620019500000003,0.049754032000000004
0.479251,1.02096,0.603074646,1.518522339,0.393083649,1.0061647950000001,0.595541809,1.048388062,0.523811829,0.527564514,0.575863342,0.095374916,0.623934204,0.051417651999999994,0.39620626800000003,0.049751002999999995
0.479233,1.02097,0.603096619,1.518515015,0.393031982,1.0061647950000001,0.5955333859999999,1.048411621,0.523815857,0.527559509,0.575880371,0.095373848,0.623947021,0.051425659000000006,0.39621228000000003,0.049747996999999995
0.479214,1.02097,0.603115662,1.5185076899999999,0.392983551,1.006166565,0.5955223999999999,1.048434326,0.523826538,0.52755658,0.575894897,0.095372238,0.623959229,0.0514333,0.39621801799999995,0.049745155
0.479195,1.02098,0.603131409,1.518500977,0.392938629,1.0061700439999999,0.5955086669999999,1.048455933,0.5238425290000001,0.5275554809999999,0.5759064939999999,0.095370003,0.6239703369999999,0.051440125,0.396223206,0.049742607
0.479174,1.02098,0.603143188,1.518494019,0.39289727799999996,1.006175293,0.595491577,1.048475952,0.523862244,0.527555786,0.575914795,0.09536707300000001,0.623979736,0.051445717,0.39622769199999996,0.049740443999999995
0.47915199999999997,1.02098,0.603150696,1.5184869380000001,0.392859344,1.006181946,0.595470825,1.0484938959999999,0.523884216,0.5275570679999999,0.575919495,0.095363449,0.623987061,0.051449726,0.39623114,0.049738743
0.479129,1.02099,0.6031534420000001,1.518479736,0.392824615,1.006190063,0.595445923,1.048509521,0.523906738,0.527559143,0.5759204099999999,0.09535914599999999,0.623992126,0.051451916,0.39623349,0.049737518
0.479105,1.02099,0.603151367,1.518471924,0.392792816,1.006199341,0.5954168089999999,1.048522583,0.52392804,0.527561401,0.575917603,0.095354225,0.623994629,0.051452141,0.39623464999999997,0.049736748
0.47907900000000003,1.02099,0.603144226,1.518463745,0.39276348899999997,1.0062093509999999,0.595383118,1.048533081,0.523946777,0.527563721,0.5759113770000001,0.095348801,0.623994629,0.051450409,0.39623452800000003,0.049736389000000006
0.47905200000000003,1.02099,0.603132141,1.518454834,0.392736084,1.006219971,0.595344849,1.048540894,0.5239615479999999,0.5275656129999999,0.5759021,0.095343025,0.623992249,0.051446849999999995,0.396233246,0.04973634
0.479024,1.02099,0.603115112,1.51844519,0.39270993,1.006230957,0.595302063,1.048546143,0.523971558,0.527566956,0.575890259,0.095337059,0.62398761,0.051441738,0.396230774,0.049736485000000004
0.47899400000000003,1.021,0.6030933230000001,1.518434692,0.39268444799999996,1.006241821,0.5952546999999999,1.048549072,0.5239762570000001,0.52756781,0.575876404,0.0953311,0.6239812010000001,0.051435417000000004,0.396227325,0.049736697999999996
0.478964,1.021,0.603067078,1.51842334,0.392658997,1.006252197,0.595203308,1.0485498050000002,0.523975342,0.527567993,0.575861267,0.095325371,0.623973267,0.051428322,0.396223114,0.049736866
0.478933,1.021,0.603036682,1.518411133,0.392632965,1.006261841,0.5951477660000001,1.048548706,0.523968933,0.5275675660000001,0.57584552,0.095320084,0.623964294,0.051420902,0.396218323,0.049736881
0.478901,1.021,0.603002625,1.518398315,0.392605652,1.0062705079999998,0.5950888670000001,1.048546265,0.523957642,0.527566772,0.5758298949999999,0.09531543,0.623954712,0.051413615999999995,0.39621313500000005,0.049736668000000005
0.47886900000000004,1.021,0.602965149,1.518384399,0.392576752,1.006277893,0.595026794,1.048542969,0.523942322,0.527565796,0.575815002,0.095311592,0.623945007,0.051406879,0.396207825,0.049736182999999996
0.478837,1.021,0.602924866,1.518369995,0.39254571499999996,1.006283752,0.594962036,1.0485390620000001,0.523923889,0.527564575,0.5758014530000001,0.095308746,0.623935425,0.051401031,0.39620251500000003,0.049735419999999995
0.478805,1.021,0.602882141,1.51835498,0.39251236,1.006287903,0.594895447,1.048535034,0.523903381,0.52756366,0.575789673,0.095306992,0.6239263310000001,0.05139632,0.396197418,0.049734406
0.478774,1.02099,0.602837646,1.5183393550000002,0.39247656200000003,1.0062904049999999,0.594827271,1.048531128,0.523881958,0.527562988,0.575780151,0.095306427,0.623918091,0.051392906,0.396192566,0.049733208
0.478742,1.02099,0.602791565,1.518323486,0.392438324,1.0062911380000001,0.594758362,1.048528076,0.523860901,0.5275627439999999,0.575773132,0.09530706000000001,0.623910706,0.051390811999999994,0.39618817100000003,0.049731884000000004
0.478711,1.02099,0.602744446,1.518307251,0.392397766,1.0062901,0.594689392,1.048526001,0.5238408809999999,0.527562988,0.575768738,0.095308876,0.62390448,0.05138998,0.396184174,0.049730522
0.47868099999999997,1.02099,0.602696777,1.518290771,0.39235519399999996,1.006287231,0.5946207889999999,1.048525146,0.5238228149999999,0.527563843,0.575766785,0.095311806,0.623899231,0.051390266,0.396180573,0.049729202
0.478651,1.02099,0.602648865,1.518274048,0.392311096,1.0062828369999999,0.594553223,1.048525513,0.523807129,0.527565308,0.575767334,0.09531571200000001,0.6238950200000001,0.051391444999999994,0.39617733800000005,0.049727997
0.47862099999999996,1.02099,0.602600891,1.518257324,0.392265869,1.0062768549999999,0.594487366,1.048527466,0.5237940670000001,0.5275671999999999,0.575770081,0.09532043500000001,0.623891846,0.051393253,0.39617453,0.049726948
0.47859199999999996,1.02099,0.602553223,1.518240845,0.392220123,1.006269958,0.594423645,1.048530884,0.523783447,0.52756958,0.575774475,0.095325745,0.623889465,0.051395409,0.396171936,0.049726093
0.47856299999999996,1.02099,0.6025062259999999,1.518224365,0.392174438,1.006261841,0.594362488,1.0485356449999998,0.523775208,0.527572205,0.575780151,0.09533143599999999,0.623887756,0.051397636,0.396169556,0.049725449
0.47853500000000004,1.02099,0.602459717,1.518207886,0.392129547,1.006252869,0.594304382,1.048541748,0.52376886,0.527575073,0.575786499,0.095337265,0.6238867800000001,0.051399681,0.39616729700000003,0.049724998
0.478507,1.02099,0.602414124,1.518191528,0.392085968,1.006243469,0.594249573,1.048549072,0.523763733,0.527578003,0.575792847,0.095342979,0.623886108,0.051401348,0.39616522200000004,0.049724742999999995
0.478479,1.02099,0.6023694460000001,1.518175659,0.392044373,1.006233826,0.594198242,1.048557007,0.5237592160000001,0.5275807499999999,0.575798767,0.095348366,0.623885742,0.051402473,0.396163208,0.049724648
0.478451,1.02099,0.6023256229999999,1.51815979,0.392005219,1.00622406,0.594150513,1.048565674,0.523754822,0.527583374,0.575803589,0.095353218,0.62388562,0.051402981,0.396161224,0.049724693
0.478423,1.02098,0.602282776,1.518144043,0.391968994,1.0062142330000001,0.5941065670000001,1.048574463,0.523749939,0.527585815,0.575806824,0.09535738399999999,0.623885498,0.051402847,0.396159424,0.049724869
0.478396,1.02098,0.602240662,1.518128418,0.391936035,1.00620459,0.594066345,1.04858313,0.5237442630000001,0.527587891,0.575808228,0.095360764,0.623885437,0.051402115000000005,0.396157715,0.049725163
0.47836900000000004,1.02097,0.6021995849999999,1.518113037,0.39190655500000005,1.006195312,0.594029602,1.048591553,0.5237375489999999,0.527589905,0.575807556,0.095363297,0.6238852540000001,0.051400866999999996,0.396156097,0.049725574
0.478342,1.02097,0.60215918,1.5180979,0.391880676,1.00618634,0.5939963380000001,1.048599243,0.5237297360000001,0.527591736,0.575804749,0.095364998,0.62388501,0.051399234999999995,0.39615469400000003,0.049726093
0.478315,1.02096,0.60211969,1.518083008,0.391858459,1.006177673,0.59396637,1.048606323,0.523721069,0.5275935060000001,0.5757998049999999,0.09536591300000001,0.623884766,0.051397366,0.396153503,0.049726734
0.47828899999999996,1.02096,0.602080688,1.5180683590000001,0.391839691,1.006169312,0.59393927,1.048611938,0.523711792,0.527595154,0.575792969,0.095366142,0.623884277,0.051395428,0.39615252700000003,0.049727505
0.478263,1.02095,0.602042358,1.518054077,0.391824188,1.006161194,0.5939147339999999,1.048616821,0.523702454,0.527596985,0.575784607,0.09536582199999999,0.623883728,0.051393574000000004,0.396151764,0.049728394
0.478237,1.02094,0.6020045780000001,1.518040405,0.391811676,1.006153198,0.593892639,1.0486202390000001,0.523693359,0.5275989990000001,0.575775024,0.095365112,0.623883118,0.051391949,0.396151154,0.049729393000000004
0.47821199999999997,1.02094,0.601967346,1.5180275879999998,0.391801788,1.006145264,0.593872437,1.048622437,0.5236853029999999,0.527601196,0.575764771,0.095364189,0.623882507,0.051390667,0.396150665,0.04973048
0.478188,1.02093,0.6019303589999999,1.518015747,0.391794037,1.006137268,0.5938538210000001,1.048623657,0.523678528,0.5276035769999999,0.5757542720000001,0.095363243,0.623881958,0.051389809,0.39615036,0.049731625
0.478164,1.02092,0.601893799,1.518005005,0.391788025,1.006129028,0.5938366089999999,1.048623901,0.523673584,0.5276062010000001,0.5757440800000001,0.095362427,0.62388147,0.051389435,0.396150055,0.04973278
0.47814100000000004,1.02092,0.6018573,1.517995972,0.39178329500000003,1.006120544,0.5938204349999999,1.048623657,0.5236708370000001,0.527609009,0.575734497,0.09536187,0.6238811040000001,0.051389553,0.39614974999999997,0.04973391
0.478117,1.02091,0.601821045,1.5179887699999999,0.391779327,1.006112,0.5938051759999999,1.048623047,0.523670349,0.5276119380000001,0.5757260129999999,0.09536172500000001,0.6238807980000001,0.051390152,0.396149445,0.049734959
0.478094,1.0209,0.6017847900000001,1.517984131,0.391775848,1.0061029049999999,0.593790649,1.048622559,0.523672241,0.527614929,0.575718811,0.09536204499999999,0.6238807369999999,0.05139119,0.396149109,0.04973587
0.478071,1.02089,0.6017481689999999,1.517982422,0.39177233899999997,1.0060938720000001,0.5937767939999999,1.0486226810000001,0.5236762079999999,0.527618042,0.575713135,0.09536288500000001,0.62388092,0.051392605,0.39614865099999996,0.04973661
0.47804800000000003,1.02089,0.6017113040000001,1.517983643,0.391768616,1.006084656,0.593763611,1.048623779,0.523682373,0.527621216,0.575708923,0.095364273,0.623881287,0.051394325000000005,0.396148102,0.049737152
0.478025,1.02088,0.601673706,1.517988647,0.391764404,1.0060756229999999,0.593751099,1.048626587,0.5236901860000001,0.5276243899999999,0.575706238,0.09536618,0.623881775,0.051396263,0.396147522,0.049737473000000004
0.478002,1.02088,0.601635193,1.5179978029999999,0.391759583,1.006067017,0.5937393799999999,1.0486313479999998,0.523699524,0.5276275020000001,0.575704895,0.095368546,0.623882446,0.051398342,0.396146851,0.049737576
0.477978,1.02088,0.6015953980000001,1.518011475,0.391754211,1.0060591429999999,0.59372876,1.04863855,0.523710205,0.527630798,0.575704651,0.095371315,0.62388324,0.051400482,0.39614624,0.049737484000000005
0.477954,1.02087,0.601553955,1.5180294189999999,0.391748322,1.00605249,0.593719421,1.048648926,0.5237218020000001,0.5276343379999999,0.575705261,0.095374367,0.6238841549999999,0.051402603,0.39614553799999996,0.049737212999999995
0.477929,1.02087,0.6015104370000001,1.51805249,0.39174212599999997,1.006047485,0.593711731,1.04866272,0.5237344970000001,0.527638062,0.5757064820000001,0.095377625,0.62388501,0.051404648000000004,0.396144928,0.049736824
0.477904,1.02088,0.601464355,1.518079956,0.391735931,1.006044495,0.593705994,1.04867981,0.52374823,0.527642395,0.575708008,0.095380936,0.623885864,0.051406562999999995,0.39614428700000004,0.049736347
0.477879,1.02088,0.6014150389999999,1.518112183,0.39173022500000004,1.006044006,0.593702637,1.048700806,0.523763,0.527647217,0.5757095950000001,0.095384178,0.6238867189999999,0.051408301999999996,0.396143707,0.04973584
0.477853,1.02089,0.601362305,1.5181484379999999,0.39172534200000003,1.006046509,0.5937018430000001,1.048725342,0.5237794189999999,0.527652832,0.575710876,0.09538726,0.623887329,0.051409840000000005,0.396143066,0.049735344
0.477828,1.0209,0.6013053589999999,1.518188232,0.391721832,1.0060522459999999,0.593703857,1.0487532960000001,0.5237975460000001,0.527659485,0.575711853,0.095390045,0.623887634,0.051411163,0.396142426,0.049734901
0.477803,1.02091,0.6012438959999999,1.518230591,0.39172039799999997,1.006061462,0.5937089839999999,1.0487840579999999,0.5238180539999999,0.527667114,0.57571228,0.095392418,0.6238878170000001,0.051412251,0.39614169299999996,0.049734516
0.47778,1.02092,0.60117749,1.518274292,0.39172152699999996,1.00607428,0.593717407,1.0488168949999999,0.5238414309999999,0.527675842,0.5757121580000001,0.09539431000000001,0.623887695,0.051413109,0.39614093,0.049734203
0.47775799999999996,1.02093,0.6011058349999999,1.518318359,0.391725708,1.006090393,0.593728821,1.0488510739999999,0.523868103,0.527685791,0.575711365,0.095395638,0.6238873899999999,0.051413733999999996,0.396140045,0.049733952000000005
0.477738,1.02094,0.601028687,1.518361084,0.39173349,1.006109741,0.5937432250000001,1.0488853759999999,0.523898438,0.5276970209999999,0.575710144,0.09539637000000001,0.6238867800000001,0.051414135,0.396139099,0.049733711
0.477721,1.02095,0.600945923,1.5184001459999998,0.39174527,1.006131287,0.5937600710000001,1.048918091,0.523932556,0.5277093509999999,0.5757083740000001,0.095396469,0.6238859250000001,0.051414322,0.396138123,0.049733448
0.477707,1.02096,0.600857971,1.518434326,0.391761078,1.0061542970000001,0.593778809,1.048947998,0.523970398,0.527722778,0.57570636,0.09539595,0.623884949,0.051414288,0.396137238,0.049733116
0.477695,1.02097,0.600765137,1.5184608149999999,0.391780914,1.006177429,0.5937983400000001,1.048973145,0.524011475,0.5277370610000001,0.575704224,0.09539489000000001,0.623883972,0.051414051,0.39613650499999997,0.04973267
0.47768700000000003,1.02097,0.600667969,1.518478027,0.391804443,1.006199219,0.5938176270000001,1.048991577,0.524054871,0.527752014,0.575702148,0.095393341,0.623882935,0.051413601,0.39613604700000005,0.049732067
0.47768099999999997,1.02097,0.6005674440000001,1.518483521,0.391831055,1.006217712,0.593835266,1.0490014650000001,0.524099121,0.527767273,0.575700195,0.09539147199999999,0.6238821410000001,0.051412941,0.396135986,0.049731304000000004
0.477676,1.02096,0.6004650269999999,1.51847522,0.39185965,1.006230713,0.593849426,1.049000977,0.524142273,0.527782593,0.5756987299999999,0.09538945800000001,0.62388147,0.051412071,0.396136444,0.049730392000000005
0.47767200000000004,1.02094,0.600362,1.518451294,0.391888763,1.006236084,0.593858093,1.048988403,0.524181702,0.5277975460000001,0.575697876,0.09538750500000001,0.6238811040000001,0.051411017999999996,0.396137543,0.049729404000000005
0.47766699999999995,1.02092,0.600260437,1.518410645,0.391916626,1.006231201,0.5938591310000001,1.0489624020000001,0.524214783,0.527811462,0.575697754,0.09538587200000001,0.623880981,0.051409793999999995,0.396139252,0.049728409
0.477659,1.02089,0.600162476,1.518352173,0.391940979,1.0062138059999999,0.5938501589999999,1.0489217530000001,0.524238159,0.5278240970000001,0.575698486,0.095384834,0.623881409,0.051408451,0.396141663,0.04972752
0.477645,1.02084,0.600070435,1.518275146,0.39195907599999996,1.006181458,0.593828491,1.048865967,0.524248657,0.527834961,0.5757001340000001,0.095384705,0.62388208,0.051407066,0.39614456200000003,0.049726883
0.477625,1.0207899999999999,0.599986938,1.518180054,0.391968018,1.006132629,0.5937916870000001,1.0487949220000001,0.5242432250000001,0.527843323,0.5757026980000001,0.09538575,0.623883057,0.05140575,0.396147949,0.049726601
0.477594,1.02073,0.599914917,1.5180679929999998,0.39196450800000004,1.006065491,0.593737061,1.048709473,0.524219604,0.527848755,0.5757060549999999,0.095388245,0.623884399,0.051404648000000004,0.39615152,0.049726776
0.477551,1.02066,0.5998570559999999,1.517940796,0.391945251,1.0059794309999999,0.593662231,1.0486114500000001,0.524176331,0.527851135,0.5757102660000001,0.09539235700000001,0.623885681,0.051403942,0.396154938,0.049727448
0.477495,1.02058,0.599816162,1.5178012699999999,0.39190685999999997,1.005874634,0.5935651860000001,1.048503174,0.524113525,0.527850159,0.575714905,0.095398186,0.623887024,0.051403846999999996,0.39615792800000005,0.049728558
0.477423,1.0204900000000001,0.5997948,1.517653564,0.391846222,1.005752197,0.593443848,1.048387939,0.524033264,0.527845764,0.575719788,0.095405739,0.623887939,0.051404564,0.39616006499999995,0.049729973000000004
0.47733600000000004,1.02041,0.599795532,1.5175023189999999,0.39176062,1.005614502,0.593297241,1.048270264,0.523939392,0.5278383179999999,0.5757246699999999,0.095414841,0.623888428,0.051406319000000006,0.39616101099999995,0.049731419000000006
0.477233,1.0203200000000001,0.599819885,1.5173530270000002,0.391647949,1.005465271,0.593124756,1.048155273,0.523838501,0.5278282470000001,0.5757291259999999,0.09542513300000001,0.623888123,0.051409260000000005,0.396160461,0.049732536
0.477116,1.02023,0.599869385,1.517212891,0.39150698899999997,1.0053093260000001,0.5929266360000001,1.048049438,0.523739563,0.5278165890000001,0.5757330930000001,0.09543611099999999,0.623886963,0.051413455999999996,0.396158081,0.049732853
0.47698700000000005,1.02016,0.599944336,1.517088501,0.391337769,1.0051534420000001,0.592704041,1.047959473,0.5236533809999999,0.527804626,0.5757361449999999,0.095447037,0.623884644,0.051418877,0.396153839,0.04973185
0.47685,1.02009,0.6000443729999999,1.516988403,0.391141663,1.005005005,0.592459595,1.047892578,0.523592407,0.527793701,0.575738281,0.095457039,0.623881226,0.051425312,0.396147675,0.049729034
0.476709,1.02005,0.600167786,1.516920044,0.39092157,1.004873047,0.592196777,1.047856567,0.5235698240000001,0.527785767,0.575739563,0.095465118,0.623876709,0.051432354,0.39613989299999997,0.049723965
0.476568,1.02002,0.60031189,1.516891968,0.390682343,1.0047672730000001,0.591920471,1.0478591309999998,0.523598145,0.527782837,0.575740234,0.095470161,0.623871338,0.051439384,0.39613092,0.049716408000000004
0.476434,1.02003,0.600472229,1.516911499,0.390430878,1.004698181,0.591637207,1.0479072269999998,0.523687866,0.527786926,0.575740601,0.095471069,0.623865356,0.05144558,0.39612142899999997,0.049706417
0.476312,1.02007,0.600643005,1.516985718,0.390176056,1.00467572,0.591354675,1.04800769,0.523845703,0.527799622,0.575741211,0.095466812,0.623859375,0.051449902,0.396112366,0.049694434999999995
0.476205,1.02015,0.600816528,1.51712085,0.38992895499999997,1.004710205,0.591082153,1.048165527,0.5240726929999999,0.527822388,0.5757430419999999,0.095456604,0.623854004,0.051451168000000005,0.396104797,0.049681396
0.476119,1.02027,0.600983765,1.517320679,0.389702942,1.00481012,0.590830627,1.048384644,0.524362427,0.527855835,0.575746521,0.095439865,0.6238499759999999,0.05144812,0.396100067,0.049668808
0.476056,1.02043,0.601133423,1.5175874020000002,0.389513245,1.004982361,0.590611816,1.04866687,0.524699402,0.527899475,0.575752563,0.095416489,0.623848389,0.051439526,0.39609948700000003,0.049658810000000005
0.476017,1.02064,0.601252686,1.5179211430000001,0.38937701399999997,1.0052312620000001,0.590439392,1.049010864,0.525057251,0.5279516599999999,0.5757614139999999,0.09538681800000001,0.623849915,0.051424274,0.396104431,0.049654156
0.47600099999999995,1.02088,0.601326843,1.518318359,0.38931304899999997,1.005557556,0.5903275760000001,1.049413452,0.525398804,0.528008789,0.575773438,0.09535172300000001,0.6238557130000001,0.051401535000000005,0.39611611900000004,0.049658184
